x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128
0.002279567,0.0015409649,0.0029874765,0.011847329,0.008825426,0.009812733,0.010819356,0.011406307,0.019743124,0.0018475216,0.0037005923,0.0067485715,0.009226582,0.00051077065,0.000999659,0.0007634193,0.0014656497,0.001049244,0.0022317392,0.0013457251,0.0008828862,0.00028545773,0.0009983588,0.0007315167,0.0009204059,0.00086958834,0.0007913552,0.0017807498,0.000637843,0.0016491155,0.0017653139,0.0011636938,5.6911296e-5,0.0016795129,0.0023568138,0.0014042986,0.0010119246,0.0021327883,0.00086112984,0.0024094079,0.0017671452,0.0009651421,0.0024500703,0.0011731607,0.001051806,0.0075752446,0.00230296,0.00086060655,0.0006425268,0.0017130066,0.0042175115,0.003625844,0.0018592154,0.005360809,0.0089248475,0.0060797613,0.015003953,0.008979697,0.0050447844,0.04189104,0.03261182,0.0074906056,0.038253866,0.03467673,0.014074302,0.0130239995,0.0049020755,0.0032427856,0.003245741,0.0046894676,0.00018848284,0.01003322,0.0107948,0.007487466,0.017500872,0.0017481184,0.0111933155,0.0281477,0.017267527,0.0004938029,0.0072461884,0.0060707354,0.007877111,0.007680768,0.0037311278,0.009051264,0.010111364,0.004801404,0.0023504577,0.0025964708,0.0021499738,0.000599361,0.0002724337,0.0025292751,0.0014885151,0.0012425358,0.0065929247,0.0030711666,0.00067873485,0.0012334179,0.0019952843,0.0039838143,0.0030541162,0.0015542816,0.00032516805,0.009518679,0.0030540274,0.003538745,0.0045517446,0.0049541295,0.00042001414,0.008266492,0.012207478,0.0067598354,0.0016445642,0.0045287237,0.0034634676,0.011797567,0.010579762,0.0021807994,0.0063541555,0.00421534,8.6489985e-5,0.0055241575,7.3313186e-6,0.0036127886,0.0066332696,0.0014392658
0.0024847656,0.00717146,0.013106902,0.010187338,0.0052985433,0.010442617,0.00793874,0.005721754,0.021108415,0.007232338,0.003359831,0.0021271391,0.005491993,6.0849517e-5,0.0025653974,0.0007265331,0.0028955038,0.0027083529,0.0018676157,0.00021025048,0.001912427,0.00079942547,0.0015585787,0.00021622519,0.00030251688,0.0017469313,4.590276e-5,0.0044301543,0.0014989774,0.0016535416,0.002210058,0.0006217727,0.002222762,0.0054418584,0.0019801795,0.0009817871,0.00045311885,0.004515757,0.0034084122,0.00069904525,0.00068390154,0.0006710322,0.0025496306,0.00030536207,0.002825208,0.0021736796,0.0051107397,0.0021141456,0.0015850536,0.010483868,0.007653136,0.0027787078,0.0018203644,0.002198776,0.02297386,0.0018689248,0.034012314,0.026989274,0.0010958883,0.013490318,0.04172611,0.015518167,0.027074033,0.03125748,0.012000916,0.019325303,0.013233292,0.012051936,0.014312837,0.007321459,0.01145615,0.017429397,0.01750797,0.0048940256,0.00875197,0.0021424517,0.010374206,0.014543035,0.036241923,0.051960927,0.022020286,0.031048737,0.014376297,0.0054106135,0.01000419,0.0028844017,0.013898134,0.0021192275,0.0078700995,0.004516626,0.010776207,0.0046082875,0.0045676013,0.0027275996,0.0010601104,0.002607108,0.002212761,0.0019853115,0.0022017837,0.0018534571,0.0017176827,0.0005656159,0.00066175923,0.002007678,0.0042419555,0.0005673643,0.0027901034,0.010380904,0.007843749,0.013081905,0.013369222,0.004784722,0.008800199,0.012188087,0.009189719,0.009086397,0.017030727,0.017961966,0.026888102,0.005058488,0.0074907173,0.008809861,0.006173012,0.0040859217,0.001108237,0.005768005,0.002764621,0.010555394
0.006628403,0.00947533,0.024953062,0.030088523,0.005613017,0.016581304,0.0008919614,0.026186638,0.031001497,0.00058327254,0.0015610384,0.0068026204,0.012428896,0.0017241134,0.0013133574,0.0045487904,0.0014975041,0.0023071843,0.0039097336,0.0013756846,0.00018767209,0.0018672325,0.0015690541,0.001183602,0.0016272075,0.0028410282,0.00038945233,0.0049932227,0.004836424,0.0023176016,0.0006601599,0.0015256677,0.0027162374,0.0027655913,0.0032494846,0.00040660542,0.0026929884,0.0055627734,0.001104491,0.0002993797,1.0737538e-5,0.0033264123,0.00018079455,0.0015341352,0.0042310194,0.0024219607,0.0045652096,9.521566e-5,0.0006609259,0.009324073,0.0039543826,0.00235401,0.017077886,0.0049477317,0.01283279,0.0033435917,0.011940368,0.014582048,0.015875531,0.0412692,0.01594945,0.0029267282,0.005016059,0.022268305,0.01883436,0.010701177,0.0056342394,0.010116835,0.0187201,0.010562583,0.011672377,0.0053375056,0.030185876,0.015751885,0.0058165784,0.0050751674,0.013218132,0.03678012,0.050611433,0.054189608,0.011865167,0.0013807588,0.008993987,0.020424701,0.005925386,0.0062619895,0.0044331932,0.0019609209,0.009301793,0.0014080552,0.009845586,0.007498889,0.0014192344,0.0038393333,0.0013421563,0.000990296,0.006000678,0.012521972,0.000766772,0.0027033754,0.005165502,0.011668704,0.014861383,0.0045814645,0.010001632,0.00732654,0.0013675318,0.013047655,0.014369567,0.020826448,0.017237227,0.0028921282,0.0020164617,0.007412352,0.013498814,0.010901478,0.012803651,0.0068608415,0.018667223,0.0060153278,0.0064693005,0.009884594,0.0008014758,0.008826265,0.006345871,0.008933911,0.012729981,0.0017702258
0.0036292463,0.0062164883,0.014230665,0.029771293,0.02145771,0.009951935,0.019212676,0.034198698,0.00074812304,0.0028390205,0.002849944,0.0018349357,0.008325715,0.0075158407,0.00018787556,0.0006933582,0.002115794,0.0064137345,0.0015710007,0.0026216737,0.0014304586,0.000505197,0.0008165104,0.0022929295,0.0011086009,0.0017046038,0.0003520537,0.0039831116,0.0049327156,0.0016790966,0.0009135468,0.00036030984,0.00077473716,0.0019147361,0.0030741163,0.001065131,0.00010089567,0.0031159408,0.0052044066,0.0014857476,0.0015885882,0.0023139177,0.0041164607,0.0048820847,0.0041234563,0.0017108676,0.0022046433,0.010873461,0.0048193056,0.0012536453,0.007584413,0.0070017776,0.017969854,0.025870396,0.026151069,0.012632849,0.013872517,0.0047102696,0.016638847,0.0022862214,0.035219874,0.00083271094,0.00552455,0.008600977,0.022445489,0.014954015,0.023951903,0.012959357,0.0012855614,0.002324116,0.0017709859,0.0032454093,0.017149804,0.01453181,0.0027071305,0.016493067,0.0065725427,0.037009683,0.03696042,0.04843823,0.0139951855,0.026234694,0.044553127,0.005806631,7.499956e-5,0.0016093813,0.0099001285,0.0026366634,0.011104715,0.0054971636,0.006093952,0.000998995,0.004404266,0.0010309321,0.0042769276,0.0021759488,0.0021031683,0.0002241839,0.003991566,8.035476e-5,0.0051134555,0.0050738845,0.016801603,9.28519e-5,0.015378264,0.020399643,0.013404849,0.012718361,0.01552043,0.03189361,0.020934554,0.0006125757,0.004805084,0.03316989,0.015659178,0.025547886,0.033039145,0.014352361,0.0046421476,0.008606567,0.0079860985,0.0022380964,0.0038636746,0.007588543,0.00070923223,0.01671204,0.011009665,0.011210253
0.004059987,0.0040092617,0.005465184,0.010547137,0.0011589493,0.018691992,0.0054666135,0.03190352,0.015750151,0.0032276772,0.0066760667,0.003639583,0.002149379,0.005888555,0.0032845004,0.0034335144,0.0068678916,0.011275848,0.00061495946,0.0052914736,0.002249692,0.005660877,0.0006679946,0.003963293,0.006170412,0.00315279,0.012021072,0.0069755046,0.010091651,0.0005089722,0.0006022464,0.0009155051,0.0025520714,0.0025279208,0.0030171794,0.0015638486,0.0021449574,0.0025313518,0.0055501596,0.00019761595,0.0008230089,0.00090535625,0.0031051617,0.0012820084,0.0021639324,0.0010044959,0.0026687114,0.009377903,0.0062047136,0.007414327,0.01246722,0.0109442705,0.004185813,0.0031886792,0.00072591385,0.014837377,0.0032824099,0.022032572,0.020326281,0.025554666,0.031823404,0.0072103767,0.05969468,0.07098404,0.017537538,0.019462956,0.0049423506,0.005826188,0.008516551,0.016202563,0.0063304747,0.008942088,0.021441726,0.02155318,0.008288169,0.016053235,0.02848443,0.024737151,0.03328881,0.01965281,0.010101894,0.043521676,0.004221922,0.07763702,0.053000253,0.00242,0.019174118,0.0051968517,0.011592945,0.0014053716,0.0022142124,0.00089025864,0.0037701153,0.0029213303,0.0037877827,0.00053046684,0.0020073487,0.0007729458,0.001921641,0.00598098,0.013867603,0.012818551,0.005424806,0.00068714045,5.5939352e-5,0.0020765509,0.008869802,0.0057939473,0.019397853,0.020687465,0.005800524,0.025555098,0.0046223328,0.027760934,0.025175108,0.026180228,0.0068770484,0.024163151,0.012690256,0.008340279,0.008799995,0.014629158,0.002366355,0.005030783,0.012919405,0.005547246,0.006724288,0.007461606
0.008717191,0.00711909,0.0077058906,0.009781119,0.0036218294,0.024628853,0.0006642112,0.022401497,0.027390057,0.0064463182,0.0010202784,0.019791914,0.0031903766,0.014709883,0.004718258,0.0006662693,0.003986994,0.0037473037,0.0097019095,0.00802724,9.7579294e-5,0.011385112,0.0038080371,0.003794335,0.01418232,0.0047286316,0.006832378,0.0017569858,0.0073578707,0.000904368,0.00034206832,0.00011357272,0.0017670841,0.0030008054,0.004264485,0.0024867535,0.00054638466,0.0016192468,0.0029482746,0.0021227805,0.0024406696,0.0013516909,0.00013341264,0.00028631906,0.0025907005,0.0013757347,0.002542883,0.014395345,0.010228943,0.0017057568,0.0066842246,0.006612924,0.0030551904,0.011513991,0.033763748,0.006990023,0.02501963,0.0132543435,0.009696968,0.036884952,0.04988469,0.016568346,0.041959282,0.012216124,0.043076374,0.085971884,0.026492637,0.027445482,0.02240694,0.008559695,0.03069547,0.0060677216,0.045300003,0.003400943,0.017505458,0.030634526,0.027055284,0.009702119,0.011367791,0.022550182,0.02769736,0.006104961,0.018891042,0.045345046,0.042009614,0.00041270908,0.020050969,0.009758048,0.016147602,0.014645393,0.0034427275,0.006631026,0.0015226688,0.0039330847,0.004167145,0.00678493,0.0110366335,0.0012698355,0.005791745,0.0017086138,0.0049524624,0.006618604,0.0039788494,0.001333237,0.012797442,0.006801556,0.008400002,0.0034838496,0.0068432093,0.003201726,0.0026070334,0.02889931,0.01694518,0.02364234,0.026589712,0.017045783,0.0019512816,0.0055404315,0.01603091,0.01645448,0.00066812534,0.0064071994,0.005753873,0.007691536,0.0007586036,0.008182974,0.004027198,0.010491442
0.00093951484,0.013289282,0.024886701,0.035218496,0.016103534,0.026584832,0.006845689,0.0012085583,0.029261643,0.0051553813,0.0022696804,0.016522568,0.006144517,0.0015193223,0.0049152276,0.000850426,0.0044495743,0.006660628,0.0002519275,0.00049157295,0.0017551603,0.0068718465,0.0018731895,0.0006517973,0.006555565,0.004817031,0.009475058,0.00067775825,0.01042503,0.0018081667,0.0036270914,0.0020128794,0.00016188467,0.004166605,0.0031785946,0.0005862194,0.0018223877,0.0028214594,0.0016806348,0.0012950024,0.00032667955,0.0018937809,0.0015699255,0.00152992,0.0011581393,0.00010357793,0.004197297,0.014677795,0.008614447,0.0054628807,0.0046290974,0.0018611652,0.002103708,0.007174586,0.014142975,0.014246517,0.0039384635,0.039451465,0.026299631,0.06165347,0.033802424,0.0015907673,0.012670023,0.0023111687,0.048510507,0.049807858,0.02466078,0.013045029,0.0011516194,0.004763015,0.0078824265,0.037384953,0.0668976,0.02827139,0.048097596,0.021302206,0.02379759,0.00894795,0.010541489,0.014740589,0.006143705,0.0023722572,0.0026541434,0.03645052,0.014454235,0.0060593234,0.004107312,0.004791624,0.018485274,0.0043335026,0.008922729,0.0023044467,0.010238315,0.0041969926,0.0046400875,0.0098710945,0.002689274,0.002118556,0.011934106,0.002133484,0.0061508236,0.011004863,0.0003641764,0.009096496,8.584468e-5,0.013696365,0.010297425,0.007967535,0.009875553,0.0364255,0.021522945,0.0098386025,0.009308332,0.012426759,0.032014277,0.023306653,0.021472434,0.00034665287,0.008901721,0.012022942,0.0021750631,0.012412273,0.0054321145,0.0059926673,0.0017129466,0.0010760407,0.0011857218,0.0011903929
0.0007620785,0.0019855013,0.008267269,0.00060799456,0.028062046,0.040708065,0.0013636398,0.016675014,0.013007863,0.0016623347,0.0053217253,0.0015468354,0.009987113,0.011942459,0.009399958,0.002344402,0.0025986542,0.001582223,0.0042539244,0.0017732296,0.0106801335,0.0025019783,0.0021816753,0.0010121115,0.0015285152,0.0006636784,0.009296035,0.0022357055,0.00726437,0.0024965152,0.0026878952,0.0015790986,0.001314485,0.0008792968,0.004746271,0.0014992317,0.0005185532,0.00084178144,9.063211e-5,0.003389813,2.8713712e-5,0.0029379767,0.0017736146,0.0016322985,0.0026835052,0.0028432372,0.0041631754,0.0020050493,0.012036246,0.005290618,0.00524296,0.000799539,0.0070774853,0.0039084926,0.0018761947,0.010215004,0.008658974,0.017355915,0.008733566,0.03948809,0.022586778,0.016454646,0.018022822,0.04382986,0.018704873,0.0010604197,0.019560229,0.030844271,0.017286878,0.0029205848,0.02520761,0.034580722,0.083478555,0.1009299,0.0027916532,0.0049704947,0.013240473,0.025889866,0.042393994,0.030694408,0.0061498857,0.028651023,0.0226639,0.060219545,0.005289898,0.01853296,0.00016539921,0.004494579,0.010319719,0.004450837,0.014871916,0.0137446355,0.007140236,0.0039711944,0.004025887,0.010787599,0.011446832,0.0050409357,0.0077942,0.004693761,0.008727022,0.0073573375,0.0088513475,0.005773702,0.0055124066,0.0012085212,0.012252775,0.010330192,0.003892012,0.00020299283,0.027041273,0.0027744833,0.015121367,0.005838455,0.017206442,0.022978999,0.021159621,0.013624246,0.014794998,0.0060999934,0.004668576,0.0011447971,0.019063413,0.010616572,0.014091369,0.008122791,0.010263403,0.00012506769
0.012249946,0.00065882865,0.0056618117,0.031230135,0.0137575185,0.039941408,0.00057946885,0.0045494214,0.032112267,0.002964222,0.00918396,0.01727633,0.0024779225,0.008633723,0.010236157,0.0008323464,0.0047485908,0.0045257164,0.00040239427,0.0028418093,0.0025495768,0.0024450205,0.0077648587,0.006289533,0.0022681514,0.0015658227,0.0031825996,0.0035436968,0.005064801,0.0019775603,0.001067552,0.00483938,0.0014404444,0.0016407567,0.0027287505,0.00020777265,0.0012412595,0.0013209909,0.0006923134,0.010109711,0.0034782323,0.0038720449,0.0022186034,0.0006355878,0.0033511901,0.0044902693,0.0032289086,0.008294622,0.006257574,0.013633426,0.017903915,0.014293071,0.014169385,0.013371525,0.00087997084,0.0126123745,0.046987385,0.07855995,0.0076103527,0.07101929,0.02270412,0.023777153,0.0018970477,0.033275485,0.009342484,0.036385134,0.032791603,0.013760673,0.035568938,0.020961845,0.001851877,0.0032691567,0.02646621,0.103834145,0.08068674,0.0207037,0.046421394,0.049616814,0.050595254,0.0044130827,0.02279658,0.08175871,0.030977841,0.07374213,0.030310359,0.0060022343,0.0044706096,0.046397533,0.02500313,0.012507444,0.007469638,9.689885e-5,0.004011346,0.0018858475,0.00013850346,0.020118684,0.0121643245,0.0054562185,0.0074561452,0.0019741901,0.0020631936,0.009735269,0.006189009,0.003908235,0.0034521224,0.011137622,0.020741884,0.009804649,0.0051237065,0.0109661035,0.0091018155,0.016162965,0.00221778,0.008508887,0.011963574,0.010366149,0.018847847,0.002494386,0.0114802215,0.0061271903,0.0057436395,0.030227382,0.0042034145,0.004607696,0.015673995,0.004381072,0.011151107,0.0022915993
0.011276789,0.017719518,0.026402919,0.018580813,0.0030632075,0.023945918,0.0057477774,0.029647758,0.013182145,0.004528282,0.008473735,0.012234784,0.0107882125,0.008305613,0.005385782,0.0071816314,0.0036209435,0.0025892402,9.729891e-5,0.0049487385,0.0047159838,0.0044453065,0.0027267968,0.007439378,0.0039095366,0.0029912293,0.0055980654,0.00035357324,0.0049550384,0.0008854461,0.0021597715,0.0027646222,4.2341628e-5,0.003735692,0.000514258,0.0019057546,0.0046557053,0.00022313725,0.00016436962,0.008398081,0.005990269,0.0026637819,0.0020036814,0.00079110946,0.0055678,0.0010032856,0.0036777568,0.004613314,0.011447691,0.0055392375,0.0039111436,0.010942134,0.0036512243,0.00037624672,0.002088712,0.013349063,0.019665927,0.043273155,0.0045390674,0.026700433,0.038226776,0.0053521735,0.02550083,0.008970422,0.004807206,0.048136964,0.072737806,0.026639393,0.0008387789,0.017885212,0.031267077,0.0046460256,0.014558061,0.057635147,0.032547317,0.04927865,0.030862214,0.0028608497,0.00895861,0.0038387363,0.007160059,0.057887316,0.015447347,0.064391926,0.047670353,0.0368755,0.008134583,0.033880424,0.04733315,0.00994253,0.0002640866,0.004452168,0.010200914,7.831037e-5,0.004473749,0.01500176,0.017847542,0.0016146388,0.011833987,0.008233506,0.00021289983,0.007812796,0.0029723693,0.0060264883,0.0054419143,0.0051333136,0.0069511244,0.01346814,0.025939178,0.004581637,0.038421776,0.0369564,0.019535815,0.021391945,0.0118387565,0.0006159593,0.002474613,0.010714893,0.010754444,0.0016324786,0.012345386,0.0026257704,0.011822039,0.007940481,0.0011069654,0.0038420947,0.003975501,0.0021725574
