x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087127055,0.0026138118,0.0043563526,0.006098894,0.007841434,0.009583975,0.011326517,0.013069057,0.01354576,0.012756624,0.011967489,0.011178354,0.010389218,0.009600082,0.008810946,0.00802181,0.00880726,0.011167292,0.013527325,0.015887357,0.01824739,0.020607423,0.022967456,0.025327489,0.024850788,0.021537349,0.01822391,0.014910472,0.011597033,0.008283596,0.004970157,0.001656719,0.0014314,0.0042942,0.007157,0.0100198,0.0128826,0.0157454,0.0186082,0.021471,0.03155639,0.048864372,0.06617236,0.083480336,0.100788325,0.1180963,0.13540429,0.15271227,0.16709146,0.17854185,0.18999226,0.20144266,0.21289305,0.22434345,0.23579384,0.24724424,0.24099983,0.2170606,0.19312136,0.16918212,0.14524287,0.12130363,0.097364396,0.07342516,0.069508865,0.08561552,0.10172219,0.11782884,0.1339355,0.15004216,0.16614883,0.18225549,0.18006743,0.15958469,0.13910192,0.118619174,0.09813641,0.07765366,0.057170905,0.036688153,0.026446775,0.026446775,0.026446775,0.026446775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087127055,0.0026138118,0.0043563526,0.006098894,0.007841434,0.009583975,0.011326517,0.013069057,0.01354576,0.012756624,0.011967489,0.011178354,0.010389218,0.009600082,0.008810946,0.00802181,0.00880726,0.011167292,0.013527325,0.015887357,0.01824739,0.020607423,0.022967456,0.025327489,0.024850788,0.021537349,0.01822391,0.014910472,0.011597033,0.008283596,0.004970157,0.001656719,0.0014314,0.0042942,0.007157,0.0100198,0.0128826,0.0157454,0.0186082,0.021471,0.03155639,0.048864372,0.06617236,0.083480336,0.100788325,0.1180963,0.13540429,0.15271227,0.16709146,0.17854185,0.18999226,0.20144266,0.21289305,0.22434345,0.23579384,0.24724424,0.24099983,0.2170606,0.19312136,0.16918212,0.14524287,0.12130363,0.097364396,0.07342516,0.069508865,0.08561552,0.10172219,0.11782884,0.1339355,0.15004216,0.16614883,0.18225549,0.18006743,0.15958469,0.13910192,0.118619174,0.09813641,0.07765366,0.057170905,0.036688153,0.026446775,0.026446775,0.026446775,0.026446775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087127055,0.0026138118,0.0043563526,0.006098894,0.007841434,0.009583975,0.011326517,0.013069057,0.01354576,0.012756624,0.011967489,0.011178354,0.010389218,0.009600082,0.008810946,0.00802181,0.00880726,0.011167292,0.013527325,0.015887357,0.01824739,0.020607423,0.022967456,0.025327489,0.024850788,0.021537349,0.01822391,0.014910472,0.011597033,0.008283596,0.004970157,0.001656719,0.0014314,0.0042942,0.007157,0.0100198,0.0128826,0.0157454,0.0186082,0.021471,0.03155639,0.048864372,0.06617236,0.083480336,0.100788325,0.1180963,0.13540429,0.15271227,0.16709146,0.17854185,0.18999226,0.20144266,0.21289305,0.22434345,0.23579384,0.24724424,0.24099983,0.2170606,0.19312136,0.16918212,0.14524287,0.12130363,0.097364396,0.07342516,0.069508865,0.08561552,0.10172219,0.11782884,0.1339355,0.15004216,0.16614883,0.18225549,0.18006743,0.15958469,0.13910192,0.118619174,0.09813641,0.07765366,0.057170905,0.036688153,0.026446775,0.026446775,0.026446775,0.026446775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087127055,0.0026138118,0.0043563526,0.006098894,0.007841434,0.009583975,0.011326517,0.013069057,0.01354576,0.012756624,0.011967489,0.011178354,0.010389218,0.009600082,0.008810946,0.00802181,0.00880726,0.011167292,0.013527325,0.015887357,0.01824739,0.020607423,0.022967456,0.025327489,0.024850788,0.021537349,0.01822391,0.014910472,0.011597033,0.008283596,0.004970157,0.001656719,0.0014314,0.0042942,0.007157,0.0100198,0.0128826,0.0157454,0.0186082,0.021471,0.03155639,0.048864372,0.06617236,0.083480336,0.100788325,0.1180963,0.13540429,0.15271227,0.16709146,0.17854185,0.18999226,0.20144266,0.21289305,0.22434345,0.23579384,0.24724424,0.24099983,0.2170606,0.19312136,0.16918212,0.14524287,0.12130363,0.097364396,0.07342516,0.069508865,0.08561552,0.10172219,0.11782884,0.1339355,0.15004216,0.16614883,0.18225549,0.18006743,0.15958469,0.13910192,0.118619174,0.09813641,0.07765366,0.057170905,0.036688153,0.026446775,0.026446775,0.026446775,0.026446775
0.0008113098,0.0008113098,0.0008113098,0.0008113098,0.0009112989,0.0011112773,0.0013112556,0.001511234,0.0017112122,0.0019111906,0.0021111688,0.002311147,0.0022604403,0.0019590482,0.0016576563,0.0013562642,0.0010548722,0.0007534801,0.00045208805,0.00015069603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2753129e-5,6.825938e-5,0.00011376564,0.0001592719,0.00020477815,0.0002502844,0.00029579067,0.00034129695,0.0012648259,0.0030663777,0.0048679295,0.0066694813,0.008471033,0.010272585,0.012074136,0.0138756875,0.014338389,0.01346224,0.012586092,0.011709943,0.010833794,0.009957646,0.009081497,0.008205349,0.008899185,0.011163005,0.013426825,0.015690647,0.017954469,0.020218289,0.022482108,0.024745928,0.02431326,0.021184102,0.018054944,0.0149257835,0.011796625,0.008667467,0.005538308,0.0024091497,0.0022802078,0.005151483,0.008022759,0.010894034,0.01376531,0.016636584,0.01950786,0.022379136,0.032368354,0.04947552,0.06658269,0.08368985,0.10079702,0.117904186,0.13501135,0.15211852,0.16705388,0.17981741,0.19258095,0.2053445,0.21810806,0.23087159,0.24363515,0.25639868,0.2506583,0.22641395,0.20216963,0.1779253,0.15368098,0.12943664,0.10519231,0.08094799,0.077167556,0.09385103,0.11053449,0.12721796,0.14390144,0.16058491,0.17726837,0.19395185,0.19141696,0.16966371,0.14791046,0.12615721,0.10440397,0.08265072,0.060897473,0.03914423,0.028267607,0.028267607,0.028267607,0.028267607
0.0024339294,0.0024339294,0.0024339294,0.0024339294,0.0027338967,0.0033338317,0.003933767,0.0045337016,0.0051336368,0.005733572,0.0063335067,0.0069334414,0.006781321,0.005877145,0.0049729687,0.004068793,0.0031646164,0.0022604403,0.0013562642,0.00045208805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.825938e-5,0.00020477815,0.00034129695,0.00047781572,0.0006143345,0.0007508533,0.000887372,0.0010238908,0.0020519367,0.0039715096,0.005891083,0.0078106555,0.009730228,0.011649801,0.013569374,0.015488948,0.015923645,0.014873472,0.013823298,0.012773123,0.011722948,0.010672773,0.009622598,0.008572425,0.009083035,0.011154432,0.013225828,0.015297226,0.017368622,0.019440018,0.021511415,0.023582812,0.02323821,0.020477612,0.01771701,0.014956411,0.01219581,0.00943521,0.0066746105,0.0039140107,0.0039778235,0.0068660495,0.009754276,0.012642502,0.015530729,0.018418955,0.021307182,0.024195407,0.033992283,0.050697815,0.06740334,0.084108874,0.1008144,0.11751994,0.13422547,0.15093099,0.16697867,0.18236852,0.19775838,0.2131482,0.22853805,0.2439279,0.25931773,0.27470756,0.26997524,0.24512072,0.22026621,0.1954117,0.17055719,0.14570267,0.12084816,0.09599364,0.09248493,0.11032203,0.12815912,0.14599621,0.1638333,0.18167038,0.19950747,0.21734457,0.214116,0.18982178,0.16552754,0.1412333,0.116939075,0.09264485,0.06835061,0.044056386,0.031909272,0.031909272,0.031909272,0.031909272
0.004056549,0.004056549,0.004056549,0.004056549,0.0045564948,0.0055563864,0.006556278,0.0075561698,0.008556061,0.009555953,0.010555845,0.011555736,0.011302202,0.009795241,0.008288282,0.006781321,0.0052743605,0.0037674005,0.0022604403,0.0007534801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011376564,0.00034129695,0.00056882825,0.0007963595,0.0010238908,0.0012514221,0.0014789533,0.0017064846,0.0028390475,0.0048766416,0.006914236,0.008951831,0.010989425,0.013027018,0.015064613,0.017102208,0.017508905,0.016284704,0.015060502,0.013836303,0.012612102,0.011387901,0.0101637,0.008939499,0.009266885,0.011145858,0.013024831,0.014903804,0.016782777,0.018661749,0.020540722,0.022419695,0.02216316,0.01977112,0.017379077,0.014987036,0.012594996,0.0102029545,0.0078109126,0.005418872,0.0056754397,0.008580617,0.011485794,0.014390971,0.017296147,0.020201324,0.023106502,0.026011677,0.035616215,0.051920112,0.068224005,0.0845279,0.10083179,0.11713569,0.13343959,0.14974347,0.16690348,0.18491963,0.20293576,0.22095191,0.23896803,0.25698417,0.2750003,0.29301646,0.28929216,0.26382747,0.23836279,0.21289808,0.18743339,0.1619687,0.136504,0.1110393,0.10780231,0.12679303,0.14578374,0.16477443,0.18376516,0.20275587,0.22174658,0.24073727,0.23681504,0.20997983,0.18314461,0.1563094,0.12947418,0.102638975,0.07580376,0.048968542,0.035550937,0.035550937,0.035550937,0.035550937
0.0056791683,0.0056791683,0.0056791683,0.0056791683,0.006379092,0.0077789407,0.009178789,0.010578637,0.011978485,0.013378333,0.014778182,0.01617803,0.015823083,0.013713338,0.011603594,0.009493849,0.007384105,0.0052743605,0.0031646164,0.0010548722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001592719,0.00047781572,0.0007963595,0.0011149033,0.0014334471,0.001751991,0.0020705347,0.0023890785,0.0036261585,0.0057817735,0.007937389,0.010093004,0.01224862,0.014404236,0.016559852,0.018715467,0.019094162,0.017695935,0.016297707,0.014899481,0.013501256,0.012103029,0.010704801,0.009306575,0.009450736,0.011137285,0.012823833,0.014510382,0.01619693,0.01788348,0.019570028,0.021256577,0.02108811,0.019064628,0.017041145,0.015017663,0.01299418,0.010970698,0.008947215,0.0069237323,0.0073730554,0.010295183,0.013217311,0.016139438,0.019061565,0.021983694,0.024905823,0.027827952,0.037240144,0.0531424,0.069044665,0.08494692,0.100849174,0.11675144,0.13265368,0.14855595,0.1668283,0.18747075,0.20811318,0.22875561,0.24939804,0.27004045,0.29068288,0.31132534,0.3086091,0.28253424,0.25645936,0.23038447,0.2043096,0.17823471,0.15215984,0.12608495,0.12311969,0.14326403,0.16340834,0.18355268,0.20369701,0.22384135,0.24398568,0.26413003,0.2595141,0.23013788,0.20076169,0.1713855,0.1420093,0.112633094,0.0832569,0.0538807,0.039192602,0.039192602,0.039192602,0.039192602
0.007301788,0.007301788,0.007301788,0.007301788,0.00820169,0.0100014955,0.0118013,0.013601106,0.01540091,0.017200716,0.019000519,0.020800324,0.020343963,0.017631434,0.014918907,0.012206377,0.009493849,0.006781321,0.004068793,0.0013562642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020477815,0.0006143345,0.0010238908,0.0014334471,0.0018430034,0.0022525596,0.0026621162,0.0030716725,0.004413269,0.0066869054,0.008960543,0.011234179,0.013507816,0.015781455,0.01805509,0.020328727,0.02067942,0.019107167,0.017534913,0.015962662,0.014390409,0.012818156,0.011245904,0.009673651,0.009634587,0.0111287115,0.012622836,0.014116961,0.015611086,0.01710521,0.018599335,0.02009346,0.020013059,0.018358136,0.016703213,0.015048288,0.013393365,0.011738442,0.010083518,0.008428594,0.009070671,0.01200975,0.014948828,0.017887907,0.020826986,0.023766063,0.026705144,0.029644223,0.038864072,0.054364696,0.069865316,0.08536594,0.10086656,0.11636719,0.13186781,0.14736843,0.16675311,0.19002184,0.21329056,0.2365593,0.25982803,0.28309676,0.3063655,0.3296342,0.32792604,0.30124098,0.27455592,0.24787085,0.22118579,0.19450073,0.16781567,0.14113061,0.13843706,0.15973502,0.18103297,0.20233093,0.22362888,0.24492684,0.26622477,0.28752273,0.28221312,0.25029594,0.21837877,0.18646158,0.1545444,0.12262722,0.09071004,0.058792856,0.042834267,0.042834267,0.042834267,0.042834267
0.008924408,0.008924408,0.008924408,0.008924408,0.010024289,0.012224049,0.014423812,0.016623573,0.018823335,0.021023097,0.023222858,0.02542262,0.024864843,0.021549532,0.018234218,0.014918907,0.011603594,0.008288282,0.0049729687,0.0016576563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002502844,0.0007508533,0.0012514221,0.001751991,0.0022525596,0.0027531285,0.0032536974,0.0037542663,0.0052003795,0.007592038,0.009983696,0.012375354,0.014767013,0.01715867,0.01955033,0.021941986,0.022264676,0.020518398,0.01877212,0.01702584,0.015279562,0.013533283,0.011787005,0.0100407265,0.0098184375,0.011120139,0.012421839,0.01372354,0.015025239,0.016326942,0.017628642,0.018930342,0.01893801,0.017651645,0.016365279,0.015078915,0.013792549,0.012506185,0.01121982,0.009933455,0.010768287,0.013724317,0.016680347,0.019636376,0.022592405,0.025548434,0.028504465,0.031460494,0.040488,0.05558699,0.070685975,0.085784964,0.100883946,0.11598294,0.13108192,0.14618091,0.16667792,0.19257295,0.21846798,0.244363,0.270258,0.29615304,0.32204807,0.3479431,0.34724298,0.31994772,0.2926525,0.26535726,0.23806201,0.21076676,0.18347152,0.15617627,0.15375444,0.17620601,0.1986576,0.22110917,0.24356073,0.2660123,0.2884639,0.31091547,0.30491215,0.270454,0.23599584,0.20153768,0.16707951,0.13262135,0.09816318,0.06370501,0.046475932,0.046475932,0.046475932,0.046475932
