Epoch,Loss,PredLabelIndex,PredLabelName,Prob_NoAnomaly,Prob_AnomalyType1,Prob_AnomalyType2,Prob_AnomalyType3
1,33.59801483154297,3,anomaly type 3,7.782066074987944e-15,6.606546776311006e-7,1.3595219394701985e-9,0.9999992847442627
2,32.48695373535156,3,anomaly type 3,2.1878852557249105e-14,1.2391499240038684e-6,3.3117011355443537e-9,0.9999988079071045
3,31.453256607055664,3,anomaly type 3,5.747693174271845e-14,2.2351330244418932e-6,7.522277023497281e-9,0.9999977350234985
4,30.48739242553711,3,anomaly type 3,1.417640961218214e-13,3.869861757266335e-6,1.6586181317279625e-8,0.9999960660934448
5,29.584611892700195,3,anomaly type 3,3.3820537516382476e-13,6.550624675583094e-6,3.4955689898197306e-8,0.9999934434890747
6,28.71512222290039,3,anomaly type 3,8.023721661046257e-13,1.1266996807535179e-5,7.44979260502987e-8,0.9999886751174927
7,27.85120391845703,3,anomaly type 3,1.889297095505893e-12,1.941432674357202e-5,1.5596070568335563e-7,0.9999804496765137
8,26.994815826416016,3,anomaly type 3,4.4750427322104436e-12,3.380652196938172e-5,3.222160387394979e-7,0.9999659061431885
9,26.132505416870117,3,anomaly type 3,1.0062786541531477e-11,5.950720515102148e-5,6.472253630818159e-7,0.9999397993087769
10,25.32217788696289,3,anomaly type 3,2.1870043970251274e-11,0.00010279599518980831,1.261319425793772e-6,0.9998959302902222
11,24.5459041595459,3,anomaly type 3,4.515551474404411e-11,0.00017428913270123303,2.371464688621927e-6,0.9998233914375305
12,23.82090950012207,3,anomaly type 3,8.886816282860366e-11,0.00027773939655162394,4.287144292902667e-6,0.9997180104255676
13,23.14386749267578,3,anomaly type 3,1.6980609973682448e-10,0.00043236129567958415,7.421170721499948e-6,0.9995601773262024
14,22.49636459350586,3,anomaly type 3,3.1645092102294825e-10,0.0006746277795173228,1.2954520570929162e-5,0.9993124008178711
15,21.87385368347168,3,anomaly type 3,5.761768284706648e-10,0.0010300800204277039,2.2073789295973256e-5,0.9989479184150696
16,21.274606704711914,3,anomaly type 3,1.0492927637884009e-9,0.0015757627552375197,3.8041616789996624e-5,0.9983862638473511
17,20.67514991760254,3,anomaly type 3,1.921497183587917e-9,0.0023872978053987026,6.381268030963838e-5,0.9975488781929016
18,20.070161819458008,3,anomaly type 3,3.4052358710567887e-9,0.0034589767456054688,0.00010146514978259802,0.996439516544342
19,19.49795150756836,3,anomaly type 3,5.847596185049042e-9,0.0048993416130542755,0.00015745357086416334,0.9949432015419006
20,18.95723533630371,3,anomaly type 3,9.865232186712092e-9,0.006974100135266781,0.00024304268299601972,0.9927828311920166
21,18.434249877929688,3,anomaly type 3,1.607272714920782e-8,0.009713065810501575,0.0003655287146102637,0.9899214506149292
22,17.946142196655273,3,anomaly type 3,2.5809706372115215e-8,0.013345340266823769,0.0005439645610749722,0.9861106872558594
23,17.472515106201172,3,anomaly type 3,4.113622154022778e-8,0.018260354176163673,0.0008069416508078575,0.9809327125549316
24,17.006376266479492,3,anomaly type 3,6.40668460505367e-8,0.02471601404249668,0.0011761445784941316,0.9741078019142151
25,16.563339233398438,3,anomaly type 3,9.712046988852308e-8,0.032215915620326996,0.0016547447303310037,0.9661291837692261
26,16.147314071655273,3,anomaly type 3,1.4627097755237628e-7,0.041602421551942825,0.0022892430424690247,0.9561081528663635
27,15.737805366516113,3,anomaly type 3,2.1839257158262626e-7,0.05430865287780762,0.003182420041412115,0.9425086379051208
28,15.336971282958984,3,anomaly type 3,3.210492423022515e-7,0.06942136585712433,0.004304548259824514,0.9262737035751343
29,14.951671600341797,3,anomaly type 3,4.663402819460316e-7,0.08825457096099854,0.005757101345807314,0.9059879183769226
30,14.578350067138672,3,anomaly type 3,6.668020660072216e-7,0.1095951572060585,0.00754601089283824,0.8828582167625427
31,14.220772743225098,3,anomaly type 3,9.513727832199947e-7,0.1346753090620041,0.009892430156469345,0.8554313778877258
32,13.865360260009766,3,anomaly type 3,1.3252865755930543e-6,0.16070698201656342,0.012392712756991386,0.826898992061615
33,13.533882141113281,3,anomaly type 3,1.798564767341304e-6,0.1837579607963562,0.015102037228643894,0.801138162612915
34,13.228521347045898,3,anomaly type 3,2.439790250718943e-6,0.2107049971818924,0.018497927114367485,0.7707946300506592
35,12.923598289489746,3,anomaly type 3,3.2695465961296577e-6,0.23755545914173126,0.022387096658349037,0.740054190158844
36,12.630859375,3,anomaly type 3,4.317212642490631e-6,0.26126155257225037,0.026708707213401794,0.7120254039764404
37,12.352900505065918,3,anomaly type 3,5.7057422964135185e-6,0.28826817870140076,0.03187616541981697,0.6798499226570129
38,12.074037551879883,3,anomaly type 3,7.44591352486168e-6,0.31501680612564087,0.03762373328208923,0.6473519802093506
39,11.807845115661621,3,anomaly type 3,9.611953828425612e-6,0.33438387513160706,0.04343302547931671,0.6221734881401062
40,11.552502632141113,3,anomaly type 3,1.2396931197145022e-5,0.35623475909233093,0.05000784248113632,0.5937450528144836
41,11.29806137084961,3,anomaly type 3,1.586208600201644e-5,0.37627872824668884,0.05728617310523987,0.566419243812561
42,11.051578521728516,3,anomaly type 3,1.999163032451179e-5,0.3933652937412262,0.06500592827796936,0.5416088104248047
43,10.820197105407715,3,anomaly type 3,2.49832355621038e-5,0.4077465236186981,0.07254309952259064,0.5196853280067444
44,10.597305297851562,3,anomaly type 3,3.088558150921017e-5,0.41733670234680176,0.07796788215637207,0.5046645402908325
45,10.385221481323242,3,anomaly type 3,3.801269849645905e-5,0.4202113151550293,0.08579462021589279,0.4939559996128082
46,10.177590370178223,3,anomaly type 3,4.6180637582438067e-5,0.4268608093261719,0.09303494542837143,0.48005804419517517
47,9.982950210571289,3,anomaly type 3,5.487924499902874e-5,0.43798381090164185,0.10029463469982147,0.46166667342185974
48,9.810375213623047,3,anomaly type 3,6.384350854204968e-5,0.4470846652984619,0.10512324422597885,0.4477282464504242
