Epoch,Loss,PredLabelIndex,PredLabelName,Prob_NoAnomaly,Prob_AnomalyType1,Prob_AnomalyType2,Prob_AnomalyType3
1,2.7788829803466797,2,anomaly type 2,0.07177714258432388,2.1854699994161564e-10,0.9282228350639343,1.9085037845321284e-21
2,2.6341891288757324,2,anomaly type 2,0.08287497609853745,2.393160114522175e-10,0.9171250462532043,1.951780719036102e-21
3,2.490422010421753,2,anomaly type 2,0.09513727575540543,2.6122182195109644e-10,0.9048627614974976,1.9917071277727742e-21
4,2.3524343967437744,2,anomaly type 2,0.10846078395843506,2.8367844184806756e-10,0.8915391564369202,2.0265583714767143e-21
5,2.2213666439056396,2,anomaly type 2,0.1232927218079567,3.0734761957695866e-10,0.8767073154449463,2.0576022821512447e-21
6,2.093193769454956,2,anomaly type 2,0.14076456427574158,3.338957721421565e-10,0.859235405921936,2.0869373055349002e-21
7,1.960666537284851,2,anomaly type 2,0.16025923192501068,3.617737498462503e-10,0.8397407531738281,2.110529926399526e-21
8,1.8309626579284668,2,anomaly type 2,0.18147091567516327,3.9075417901379694e-10,0.8185290098190308,2.1265410007415772e-21
9,1.7066599130630493,2,anomaly type 2,0.204512819647789,4.203865866525547e-10,0.7954871654510498,2.1355052879023722e-21
10,1.5871245861053467,2,anomaly type 2,0.22879262268543243,4.4973971768946797e-10,0.7712073922157288,2.1367945264352186e-21
11,1.474939227104187,2,anomaly type 2,0.25427472591400146,4.786978591297952e-10,0.7457252740859985,2.1307950436135083e-21
12,1.369339942932129,2,anomaly type 2,0.281045526266098,5.074388131909302e-10,0.7189545035362244,2.1181300521741404e-21
13,1.2692387104034424,2,anomaly type 2,0.3083181381225586,5.347091103224955e-10,0.6916818618774414,2.0984931964068507e-21
14,1.1766231060028076,2,anomaly type 2,0.33620378375053406,5.605415021037174e-10,0.6637962460517883,2.0724202453949162e-21
15,1.0900378227233887,2,anomaly type 2,0.3641572594642639,5.845153250305657e-10,0.6358426809310913,2.0407224258279428e-21
16,1.010169506072998,2,anomaly type 2,0.3917674422264099,6.063337054662554e-10,0.6082325577735901,2.0042032903566502e-21
17,0.9370869398117065,2,anomaly type 2,0.41908901929855347,6.261464124968086e-10,0.5809109807014465,1.9633697294442974e-21
18,0.8696720004081726,2,anomaly type 2,0.4464793801307678,6.442144040441633e-10,0.5535206198692322,1.918413796011426e-21
19,0.8063620328903198,2,anomaly type 2,0.47353026270866394,6.605798685832553e-10,0.5264697670936584,1.870283435808847e-21
20,0.7475394010543823,0,no anomaly,0.5002036094665527,6.750203729311011e-10,0.49979639053344727,1.8212235071591046e-21
21,0.6927400827407837,0,no anomaly,0.5262008309364319,6.869233515338635e-10,0.4737991690635681,1.7713097407091e-21
22,0.6420723795890808,0,no anomaly,0.5527849197387695,6.975612310000656e-10,0.44721508026123047,1.7189358389509604e-21
23,0.5927863121032715,0,no anomaly,0.5777031779289246,7.058370554702265e-10,0.4222968816757202,1.666699766970181e-21
24,0.5486950874328613,0,no anomaly,0.6010288596153259,7.121723766267962e-10,0.39897117018699646,1.6148317459333415e-21
25,0.5091122984886169,0,no anomaly,0.6227741837501526,7.167561544285661e-10,0.3772258460521698,1.5639122764924887e-21
26,0.4735713303089142,0,no anomaly,0.6430237889289856,7.197866191965829e-10,0.3569762408733368,1.5140853478509309e-21
27,0.4415735602378845,0,no anomaly,0.6617830991744995,7.217504371936911e-10,0.3382169306278229,1.4656792271194357e-21
28,0.41281747817993164,0,no anomaly,0.6793299317359924,7.228955212212895e-10,0.3206700384616852,1.4183869527425636e-21
29,0.3866483271121979,0,no anomaly,0.6955795884132385,7.230340215436115e-10,0.3044203817844391,1.3730586264753298e-21
30,0.36300981044769287,0,no anomaly,0.7104243040084839,7.222998310574269e-10,0.2895756959915161,1.3301526711669762e-21
31,0.3418928384780884,0,no anomaly,0.7242718935012817,7.208465491181926e-10,0.27572810649871826,1.2889603489367033e-21
32,0.3225884437561035,0,no anomaly,0.7371398210525513,7.188969974869508e-10,0.26286011934280396,1.2496395834268492e-21
33,0.3049776554107666,0,no anomaly,0.7490466833114624,7.165110171847289e-10,0.2509532868862152,1.2123223479114138e-21
34,0.2889539897441864,0,no anomaly,0.7600335478782654,7.136866653212337e-10,0.23996643722057343,1.1769573474988958e-21
