Epoch,Loss,PredLabelIndex,PredLabelName,Prob_NoAnomaly,Prob_AnomalyType1,Prob_AnomalyType2,Prob_AnomalyType3
1,12.426366806030273,3,anomaly type 3,4.8004039854276925e-6,0.0017545322189107537,0.0006463112658821046,0.9975942969322205
2,12.246810913085938,3,anomaly type 3,5.691640581062529e-6,0.001822988037019968,0.0006826644530519843,0.9974886178970337
3,12.076512336730957,3,anomaly type 3,6.6983079705096316e-6,0.001891091582365334,0.0007187675801105797,0.9973834156990051
4,11.913655281066895,3,anomaly type 3,7.843197636248078e-6,0.001957738073542714,0.0007532332674600184,0.9972811937332153
5,11.755864143371582,3,anomaly type 3,9.128410965786316e-6,0.002020779764279723,0.0007876488380134106,0.9971824884414673
6,11.604119300842285,3,anomaly type 3,1.0586227290332317e-5,0.002082888502627611,0.0008236523135565221,0.9970828890800476
7,11.45595645904541,3,anomaly type 3,1.2260205949132796e-5,0.0021443942096084356,0.0008611620869487524,0.9969821572303772
8,11.309151649475098,3,anomaly type 3,1.4141714018478524e-5,0.0022056850139051676,0.0009013434173539281,0.9968788623809814
9,11.1663818359375,3,anomaly type 3,1.627574602025561e-5,0.002267556032165885,0.00094345718389377,0.9967727065086365
10,11.025835037231445,3,anomaly type 3,1.8684828319237567e-5,0.0023333451244980097,0.00098634313326329,0.9966616630554199
11,10.887798309326172,3,anomaly type 3,2.146626138710417e-5,0.002405349398031831,0.0010316844563931227,0.996541440486908
12,10.749028205871582,3,anomaly type 3,2.4647320969961584e-5,0.002480585826560855,0.0010784955229610205,0.9964162111282349
13,10.61084270477295,3,anomaly type 3,2.8180151275591925e-5,0.0025562846567481756,0.0011263227788731456,0.9962892532348633
14,10.476892471313477,3,anomaly type 3,3.214657408534549e-5,0.0026308943051844835,0.0011741616763174534,0.9961627721786499
15,10.34520435333252,3,anomaly type 3,3.6630623071687296e-5,0.0027099335566163063,0.0012221274664625525,0.9960313439369202
16,10.21462631225586,3,anomaly type 3,4.165380960330367e-5,0.0027905236929655075,0.0012725460110232234,0.995895266532898
17,10.0861177444458,3,anomaly type 3,4.718051786767319e-5,0.0028734297957271338,0.00132637785281986,0.9957530498504639
18,9.961529731750488,3,anomaly type 3,5.3240550187183544e-5,0.002955211792141199,0.0013817077269777656,0.9956098198890686
19,9.840690612792969,3,anomaly type 3,5.991064972477034e-5,0.003038625465705991,0.0014345033559948206,0.995466947555542
20,9.72265625,3,anomaly type 3,6.715344352414832e-5,0.0031208754517138004,0.0014886392746120691,0.9953233599662781
21,9.608530044555664,3,anomaly type 3,7.493024168070406e-5,0.0032011987641453743,0.0015436526155099273,0.9951802492141724
22,9.498952865600586,3,anomaly type 3,8.338281622854993e-5,0.003280425211414695,0.0015976220602169633,0.9950385689735413
23,9.392067909240723,3,anomaly type 3,9.27068103919737e-5,0.0033639564644545317,0.0016540430951863527,0.9948892593383789
24,9.2860689163208,3,anomaly type 3,0.00010309323988622054,0.003450141754001379,0.001710826880298555,0.9947358965873718
25,9.179876327514648,3,anomaly type 3,0.00011432909377617761,0.003536119358614087,0.0017699399031698704,0.9945796728134155
26,9.07642936706543,3,anomaly type 3,0.0001263506565010175,0.0036202382761985064,0.0018297008937224746,0.9944236874580383
27,8.976449966430664,3,anomaly type 3,0.00013954623136669397,0.003707073163241148,0.0018906595651060343,0.9942626357078552
28,8.877114295959473,3,anomaly type 3,0.00015386016457341611,0.0037929238751530647,0.0019520686473697424,0.9941011071205139
29,8.77946662902832,3,anomaly type 3,0.0001691701472736895,0.003881199983879924,0.0020127028692513704,0.9939369559288025
30,8.684605598449707,3,anomaly type 3,0.00018571647524368018,0.003970240708440542,0.002071973169222474,0.9937720894813538
31,8.591289520263672,3,anomaly type 3,0.00020378075714688748,0.004061505664139986,0.002133711939677596,0.9936010241508484
32,8.498465538024902,3,anomaly type 3,0.0002238683809991926,0.004162365570664406,0.0021961135789752007,0.9934176206588745
33,8.404452323913574,3,anomaly type 3,0.00024679454509168863,0.004278029780834913,0.0022594407200813293,0.9932157397270203
34,8.306954383850098,3,anomaly type 3,0.0002731744898483157,0.00440588966012001,0.002324176486581564,0.9929967522621155
35,8.205399513244629,3,anomaly type 3,0.0003017419367097318,0.004539012908935547,0.002387062879279256,0.9927721619606018
36,8.105937957763672,3,anomaly type 3,0.00033293000888079405,0.0046733529306948185,0.0024506414774805307,0.99254310131073
37,8.007577896118164,3,anomaly type 3,0.0003679869987536222,0.004826550837606192,0.0025093171279877424,0.9922961592674255
38,7.907463073730469,3,anomaly type 3,0.0004069262067787349,0.004987897351384163,0.002565696369856596,0.9920394420623779
39,7.806878566741943,3,anomaly type 3,0.00044931110460311174,0.0051526352763175964,0.0026265084743499756,0.9917715191841125
40,7.707795143127441,3,anomaly type 3,0.0004954921314492822,0.00531812384724617,0.0026868267450481653,0.9914996027946472
41,7.609959125518799,3,anomaly type 3,0.00054606405319646,0.005493152420967817,0.002741269301623106,0.9912194609642029
42,7.5127739906311035,3,anomaly type 3,0.0006017755949869752,0.005677587818354368,0.002791985170915723,0.990928590297699
43,7.415626049041748,3,anomaly type 3,0.0006629297859035432,0.005861473735421896,0.0028333382215350866,0.990642249584198
44,7.318841457366943,3,anomaly type 3,0.0007314130198210478,0.006051184143871069,0.0028659431263804436,0.9903514981269836
45,7.220532417297363,3,anomaly type 3,0.0008096251985989511,0.006270943209528923,0.002901579951867461,0.990017831325531
46,7.11893892288208,3,anomaly type 3,0.0009036808041855693,0.006528461817651987,0.002930921036750078,0.9896369576454163
47,7.009034156799316,3,anomaly type 3,0.0010085029061883688,0.00680868374183774,0.002963486360386014,0.9892193675041199
48,6.899288177490234,3,anomaly type 3,0.0011330004781484604,0.007114309351891279,0.0029838373884558678,0.9887688159942627
49,6.782886028289795,3,anomaly type 3,0.001276860828511417,0.007424803916364908,0.003001171164214611,0.988297164440155
50,6.663350582122803,3,anomaly type 3,0.0014480423415079713,0.007792420219630003,0.003025634912773967,0.9877339601516724
51,6.537542819976807,3,anomaly type 3,0.0016599955270066857,0.008247435092926025,0.003058329690247774,0.987034261226654
