Epoch,Loss,PredLabelIndex,PredLabelName,Prob_NoAnomaly,Prob_AnomalyType1,Prob_AnomalyType2,Prob_AnomalyType3
1,33.423282623291016,3,anomaly type 3,4.165614860972451e-15,8.828554314277426e-7,0.0001410947006661445,0.999858021736145
2,33.11191177368164,3,anomaly type 3,5.654407826428129e-15,9.388693342771148e-7,0.0001458091865060851,0.999853253364563
3,32.806339263916016,3,anomaly type 3,7.663885497088182e-15,9.976907904274412e-7,0.00015066291962284595,0.9998483657836914
4,32.50225830078125,3,anomaly type 3,1.0347470527172307e-14,1.0587503993519931e-6,0.00015552535478491336,0.9998433589935303
5,32.20203399658203,3,anomaly type 3,1.3925915372844499e-14,1.122375465456571e-6,0.00016040638729464263,0.9998384714126587
6,31.905025482177734,3,anomaly type 3,1.87311629287713e-14,1.1895177749465802e-6,0.00016530654102098197,0.9998334646224976
7,31.60858726501465,3,anomaly type 3,2.5163129636603457e-14,1.261449369849288e-6,0.00017052589100785553,0.9998282194137573
8,31.313396453857422,3,anomaly type 3,3.364207851641772e-14,1.3373680758377304e-6,0.00017605378525331616,0.9998226761817932
9,31.022998809814453,3,anomaly type 3,4.4795367908729775e-14,1.4166619166644523e-6,0.00018184160580858588,0.9998167157173157
10,30.736671447753906,3,anomaly type 3,5.946623944132201e-14,1.500110670349386e-6,0.00018774950876832008,0.9998107552528381
11,30.453367233276367,3,anomaly type 3,7.855546860788612e-14,1.5861434121688944e-6,0.00019372993847355247,0.999804675579071
12,30.174970626831055,3,anomaly type 3,1.0335769783445525e-13,1.6741156514399336e-6,0.00019976022304035723,0.999798595905304
13,29.90058135986328,3,anomaly type 3,1.3528930851037374e-13,1.7648716266194242e-6,0.00020597974071279168,0.9997922778129578
14,29.63136100769043,3,anomaly type 3,1.7664267672277273e-13,1.8588945067676832e-6,0.00021229202684480697,0.999785840511322
15,29.364646911621094,3,anomaly type 3,2.2991696979439424e-13,1.9560307009669486e-6,0.0002183737960876897,0.9997796416282654
16,29.101058959960938,3,anomaly type 3,2.9888483181472747e-13,2.0578304429363925e-6,0.00022455611906480044,0.9997734427452087
17,28.83871841430664,3,anomaly type 3,3.878702101254433e-13,2.1636039946315577e-6,0.000230267018196173,0.9997676014900208
18,28.578105926513672,3,anomaly type 3,4.997337179485362e-13,2.269787501063547e-6,0.00023572880309075117,0.9997619986534119
19,28.3247013092041,3,anomaly type 3,6.348480768858522e-13,2.379819306952413e-6,0.00024224889057222754,0.999755322933197
20,28.085390090942383,3,anomaly type 3,8.042614968103989e-13,2.4930636755016167e-6,0.0002489751495886594,0.9997485280036926
21,27.848852157592773,3,anomaly type 3,1.0172370758232407e-12,2.6123757379536983e-6,0.0002560174616519362,0.9997413754463196
22,27.61393165588379,3,anomaly type 3,1.28469023613631e-12,2.7358678380551282e-6,0.0002631670795381069,0.999734103679657
23,27.380502700805664,3,anomaly type 3,1.6135894703728226e-12,2.8591430236701854e-6,0.0002704858488868922,0.9997265934944153
24,27.152559280395508,3,anomaly type 3,2.0243262361524517e-12,2.9861455459467834e-6,0.00027837970992550254,0.9997186064720154
25,26.925785064697266,3,anomaly type 3,2.534221096861522e-12,3.1131799005379435e-6,0.0002858681546058506,0.9997109770774841
26,26.701135635375977,3,anomaly type 3,3.1618147770112737e-12,3.243689889131929e-6,0.0002936461241915822,0.9997031092643738
27,26.479875564575195,3,anomaly type 3,3.936164762186056e-12,3.37675237460644e-6,0.0003013944660779089,0.9996953010559082
28,26.260814666748047,3,anomaly type 3,4.896036701063089e-12,3.5147254493494984e-6,0.00030942008015699685,0.9996870756149292
29,26.04259490966797,3,anomaly type 3,6.078746447174543e-12,3.6587432532542152e-6,0.00031783015583641827,0.9996784925460815
