Epoch,Loss,PredLabelIndex,PredLabelName,Prob_NoAnomaly,Prob_AnomalyType1,Prob_AnomalyType2,Prob_AnomalyType3
50,28.765850067138672,3,anomaly type 3,4.1368948197617605e-13,0.00030734165920875967,1.1100940215072897e-14,0.9996926784515381
51,28.513660430908203,3,anomaly type 3,5.334036706251821e-13,0.00033107184572145343,1.3225747774248727e-14,0.9996689558029175
52,28.259498596191406,3,anomaly type 3,6.867910645573516e-13,0.00035657506668940187,1.5715991604891427e-14,0.9996434450149536
53,28.006746292114258,3,anomaly type 3,8.796071510053238e-13,0.00038410621345974505,1.8616613581116416e-14,0.9996159076690674
54,27.759300231933594,3,anomaly type 3,1.1123201968873953e-12,0.00041444587986916304,2.1854298766174098e-14,0.9995855689048767
55,27.524572372436523,3,anomaly type 3,1.4156332356352053e-12,0.00045074117952026427,2.5804934971067513e-14,0.9995492100715637
56,27.283443450927734,3,anomaly type 3,1.8003306094180327e-12,0.0004900509375147521,3.044669754487771e-14,0.9995099306106567
57,27.04305076599121,3,anomaly type 3,2.2812229535928985e-12,0.0005307975807227194,3.611641422127804e-14,0.9994692206382751
58,26.80630874633789,3,anomaly type 3,2.9144460282626294e-12,0.0005787943955510855,4.2675983054482267e-14,0.999421238899231
59,26.561342239379883,3,anomaly type 3,3.7143729932076486e-12,0.0006309421150945127,5.0299811516461845e-14,0.9993690848350525
60,26.318811416625977,3,anomaly type 3,4.6845548273832804e-12,0.0006866008625365794,5.929556569058206e-14,0.9993133544921875
61,26.086750030517578,3,anomaly type 3,5.900680985493345e-12,0.0007475384045392275,6.967244435465009e-14,0.9992524981498718
62,25.855953216552734,3,anomaly type 3,7.414578499786995e-12,0.0008141847793012857,8.153041772523267e-14,0.9991858601570129
63,25.627573013305664,3,anomaly type 3,9.323871535960038e-12,0.0008864440023899078,9.549523308617983e-14,0.9991135001182556
64,25.3984432220459,3,anomaly type 3,1.1721390351382421e-11,0.0009651561849750578,1.1194199728411722e-13,0.9990348815917969
65,25.169605255126953,3,anomaly type 3,1.4711822038382394e-11,0.0010506940307095647,1.3079362354458113e-13,0.9989493489265442
66,24.94236946105957,3,anomaly type 3,1.851402711694483e-11,0.001146026886999607,1.5316541708988024e-13,0.9988539218902588
67,24.712491989135742,3,anomaly type 3,2.3591550588064614e-11,0.0012672782177105546,1.7954575001234707e-13,0.9987327456474304
68,24.47013282775879,3,anomaly type 3,2.995294290375483e-11,0.0014006196288391948,2.0992184227887345e-13,0.9985993504524231
69,24.231393814086914,3,anomaly type 3,3.814023055714877e-11,0.0015509806107729673,2.458550398855286e-13,0.9984489679336548
70,23.9897518157959,3,anomaly type 3,4.9345961344871014e-11,0.0017445092089474201,2.885764543991698e-13,0.9982554316520691
71,23.73216438293457,3,anomaly type 3,6.378172989762732e-11,0.001961537403985858,3.387360379171478e-13,0.9980384707450867
72,23.475553512573242,3,anomaly type 3,8.251057476149626e-11,0.002207077806815505,3.9798757822326336e-13,0.9977929592132568
73,23.218093872070312,3,anomaly type 3,1.0677930761815446e-10,0.0024826049339026213,4.681863078649651e-13,0.997517466545105
74,22.960256576538086,3,anomaly type 3,1.377654934575645e-10,0.0027913220692425966,5.473711761627698e-13,0.9972086548805237
75,22.705469131469727,3,anomaly type 3,1.7683195185913547e-10,0.0031338033732026815,6.370796360073705e-13,0.9968661665916443
76,22.455821990966797,3,anomaly type 3,2.270325871744916e-10,0.0035249136853963137,7.41604098009746e-13,0.9964750409126282
77,22.2059268951416,3,anomaly type 3,2.94160612535066e-10,0.004027459770441055,8.63065695300147e-13,0.9959725737571716
78,21.946895599365234,3,anomaly type 3,3.799467684917346e-10,0.0045989686623215675,1.000381635168912e-12,0.9954010248184204
79,21.690990447998047,3,anomaly type 3,4.904745498635066e-10,0.0052483901381492615,1.1577013219604693e-12,0.9947516322135925
80,21.43564796447754,3,anomaly type 3,6.330062030102113e-10,0.005987108685076237,1.3394205449629437e-12,0.9940128922462463
81,21.180540084838867,3,anomaly type 3,8.161011311180744e-10,0.006831314414739609,1.5473714974276187e-12,0.9931687116622925
82,20.926483154296875,3,anomaly type 3,1.0489987767314801e-9,0.007802255917340517,1.7841864053888545e-12,0.9921976923942566
83,20.675430297851562,3,anomaly type 3,1.3399076292941459e-9,0.008904766291379929,2.05698891080075e-12,0.9910951852798462
84,20.430665969848633,3,anomaly type 3,1.7091800197377438e-9,0.010156256146728992,2.3677134471794536e-12,0.9898437261581421
85,20.187252044677734,3,anomaly type 3,2.180449598654377e-9,0.011591470800340176,2.722775564040214e-12,0.9884085059165955
86,19.943735122680664,3,anomaly type 3,2.7877249397789683e-9,0.01324204821139574,3.1359029956101736e-12,0.9867579340934753
87,19.698040008544922,3,anomaly type 3,3.562768302600716e-9,0.015127616003155708,3.6080201326615935e-12,0.9848723411560059
88,19.452728271484375,3,anomaly type 3,4.548664112036249e-9,0.01726800575852394,4.150163719629507e-12,0.9827319979667664
89,19.208431243896484,3,anomaly type 3,5.8029216987165455e-9,0.019704071804881096,4.771935017272577e-12,0.9802959561347961
90,18.96490478515625,3,anomaly type 3,7.388808231922894e-9,0.02245516888797283,5.4897987197821685e-12,0.9775447845458984
91,18.723299026489258,3,anomaly type 3,9.29144228223322e-9,0.025408409535884857,6.33905601621354e-12,0.9745916128158569
92,18.494171142578125,3,anomaly type 3,1.1547547806856073e-8,0.028566427528858185,7.363923706926734e-12,0.9714335799217224
93,18.276792526245117,3,anomaly type 3,1.4335681086663499e-8,0.032076358795166016,8.556458493125252e-12,0.967923641204834
94,18.060514450073242,3,anomaly type 3,1.7765703574923464e-8,0.03600196912884712,9.917894630562252e-12,0.9639980792999268
95,17.845996856689453,3,anomaly type 3,2.203558402413819e-8,0.04039786756038666,1.1514129059919664e-11,0.9596021771430969
96,17.63060760498047,3,anomaly type 3,2.730008574758358e-8,0.04529072716832161,1.3362251409521075e-11,0.9547092318534851
97,17.4163761138916,3,anomaly type 3,3.377772728185846e-8,0.050755925476551056,1.551231539054232e-11,0.9492440223693848
98,17.20346450805664,3,anomaly type 3,4.1535287209626404e-8,0.05678712949156761,1.797310217321879e-11,0.9432128667831421
99,16.996723175048828,3,anomaly type 3,5.054406315707638e-8,0.06340263783931732,2.0624460472795647e-11,0.9365973472595215
100,16.8004207611084,3,anomaly type 3,6.153479148451879e-8,0.07072056084871292,2.3701486953631168e-11,0.9292793869972229
101,16.603662490844727,3,anomaly type 3,7.48944657402717e-8,0.07894418388605118,2.715962003907446e-11,0.9210557341575623
102,16.40718650817871,3,anomaly type 3,9.096815034581596e-8,0.08792108297348022,3.1129814004327017e-11,0.912078857421875
103,16.212757110595703,3,anomaly type 3,1.1011148615125421e-7,0.09766890108585358,3.553560570801473e-11,0.9023310542106628
104,16.021772384643555,3,anomaly type 3,1.3297545820023515e-7,0.10818203538656235,4.0561307784736655e-11,0.8918178081512451
105,15.833101272583008,3,anomaly type 3,1.6033138194870844e-7,0.11969702690839767,4.616515156263823e-11,0.8803027868270874
106,15.64602279663086,3,anomaly type 3,1.928814157281522e-7,0.13206100463867188,5.250079537777452e-11,0.8679388165473938
107,15.461190223693848,3,anomaly type 3,2.3111215341486968e-7,0.14520704746246338,5.958695342700437e-11,0.8547927737236023
108,15.280363082885742,3,anomaly type 3,2.756719936769514e-7,0.15922540426254272,6.730311447045167e-11,0.8407742977142334
109,15.10405445098877,3,anomaly type 3,3.277604321283434e-7,0.1739996075630188,7.592482198504058e-11,0.8260000348091125
110,14.93098258972168,3,anomaly type 3,3.87666460710534e-7,0.18955984711647034,8.52604653545086e-11,0.8104398250579834
111,14.763120651245117,3,anomaly type 3,4.530458284079941e-7,0.20576436817646027,9.529737415858719e-11,0.7942351698875427
112,14.607272148132324,3,anomaly type 3,5.229895236880111e-7,0.22174252569675446,1.0513407505685635e-10,0.7782570123672485
113,14.463704109191895,3,anomaly type 3,6.027905214978091e-7,0.23827524483203888,1.1604550653743217e-10,0.7617241740226746
114,14.321696281433105,3,anomaly type 3,6.927538152012858e-7,0.2553810179233551,1.2742139288146603e-10,0.7446183562278748
115,14.182591438293457,3,anomaly type 3,8.057647278292279e-7,0.2738921344280243,1.3896418737946448e-10,0.726107120513916
116,14.031474113464355,3,anomaly type 3,9.333666071142943e-7,0.2928983271121979,1.5103408801397933e-10,0.7071007490158081
117,13.884468078613281,3,anomaly type 3,1.077959495887626e-6,0.3122961223125458,1.6384223144871868e-10,0.6877027750015259
118,13.740440368652344,3,anomaly type 3,1.2359213314994122e-6,0.3317285478115082,1.778126673679381e-10,0.6682701706886292
119,13.603693962097168,3,anomaly type 3,1.4054693338039215e-6,0.3502626419067383,1.9369335302332757e-10,0.6497359275817871
120,13.475139617919922,3,anomaly type 3,1.5895329852355644e-6,0.3681856691837311,2.1158134966281494e-10,0.6318127512931824
121,13.352069854736328,3,anomaly type 3,1.7913932879309868e-6,0.3860941231250763,2.3048320196839e-10,0.6139041185379028
122,13.23251724243164,3,anomaly type 3,2.014244500969653e-6,0.40383097529411316,2.5073701448441454e-10,0.5961670279502869
123,13.115266799926758,3,anomaly type 3,2.2602876015298534e-6,0.42128321528434753,2.7273189262544406e-10,0.5787144899368286
124,13.000018119812012,3,anomaly type 3,2.4959501843113685e-6,0.4375362992286682,2.9249846988932404e-10,0.5624611973762512
125,12.900840759277344,3,anomaly type 3,2.721754299273016e-6,0.45100530982017517,3.0976371467872355e-10,0.5489919781684875
126,12.814233779907227,3,anomaly type 3,2.963662609545281e-6,0.4641731083393097,3.279005122980294e-10,0.5358239412307739
127,12.729084968566895,3,anomaly type 3,3.2209438813879387e-6,0.4769492447376251,3.4690531003356284e-10,0.5230475068092346
128,12.645835876464844,3,anomaly type 3,3.488205265966826e-6,0.48950228095054626,3.6586203511213e-10,0.5104942321777344
129,12.566123008728027,1,anomaly type 1,3.7708778108935803e-6,0.5016505718231201,3.8579603400812346e-10,0.49834564328193665
130,12.488203048706055,1,anomaly type 1,4.071671810379485e-6,0.5134576559066772,4.067332304291682e-10,0.48653823137283325
131,12.411457061767578,1,anomaly type 1,4.391810307424748e-6,0.5249634385108948,4.287084021115106e-10,0.47503218054771423
132,12.335768699645996,1,anomaly type 1,4.731555691250833e-6,0.5360822081565857,4.517293206163231e-10,0.46391305327415466
133,12.261256217956543,1,anomaly type 1,5.0906373871839605e-6,0.5468908548355103,4.755546512136277e-10,0.45310401916503906
134,12.18810749053955,1,anomaly type 1,5.472282737173373e-6,0.5573548078536987,5.007645964560936e-10,0.4426397383213043
135,12.115814208984375,1,anomaly type 1,5.875246642972343e-6,0.5674840807914734,5.27091814639391e-10,0.4325099587440491
136,12.04476261138916,1,anomaly type 1,6.300023869698634e-6,0.5773302316665649,5.544612546870553e-10,0.42266345024108887
137,11.974957466125488,1,anomaly type 1,6.747064162482275e-6,0.5868028998374939,5.831094496144829e-10,0.41319039463996887
138,11.906402587890625,1,anomaly type 1,7.21714013707242e-6,0.5951796770095825,6.168144328633218e-10,0.40481308102607727
139,11.839052200317383,1,anomaly type 1,7.715176252531819e-6,0.6040223240852356,6.482495096271634e-10,0.3959699869155884
140,11.772320747375488,1,anomaly type 1,8.244950549851637e-6,0.6126319169998169,6.814975805902179e-10,0.3873598277568817
141,11.705909729003906,1,anomaly type 1,8.798505405138712e-6,0.6201397776603699,7.208300623062769e-10,0.37985140085220337
142,11.640928268432617,1,anomaly type 1,9.388721082359552e-6,0.628183901309967,7.573842109032114e-10,0.37180671095848083
143,11.576001167297363,1,anomaly type 1,1.0007081982621457e-5,0.6359460949897766,7.951693747898503e-10,0.3640438914299011
144,11.51221752166748,1,anomaly type 1,1.0654643119778484e-5,0.6434182524681091,8.338904566862482e-10,0.3565710484981537
145,11.449514389038086,1,anomaly type 1,1.1339699995005503e-5,0.6505087018013,8.754045266456956e-10,0.349480003118515
146,11.387200355529785,1,anomaly type 1,1.2064568181813229e-5,0.6574050188064575,9.19137765897915e-10,0.3425828516483307
147,11.325237274169922,1,anomaly type 1,1.2813675311917905e-5,0.6640655994415283,9.639595788257793e-10,0.3359215557575226
148,11.264997482299805,1,anomaly type 1,1.3601901628135238e-5,0.6705609560012817,1.0104103109753737e-9,0.32942548394203186
149,11.205301284790039,1,anomaly type 1,1.4432964235311374e-5,0.6768431663513184,1.0588846466319524e-9,0.323142409324646
150,11.14599609375,1,anomaly type 1,1.530615372757893e-5,0.6828817129135132,1.1097752716793252e-9,0.31710296869277954
151,11.087255477905273,1,anomaly type 1,1.6219364624703303e-5,0.688746452331543,1.1621662521221765e-9,0.31123724579811096
152,11.029304504394531,1,anomaly type 1,1.7173115338664502e-5,0.6943554282188416,1.2165012330811464e-9,0.3056274354457855
153,10.97216510772705,1,anomaly type 1,1.817732299969066e-5,0.699815571308136,1.2731999898818458e-9,0.3001662492752075
154,10.915335655212402,1,anomaly type 1,1.923368836287409e-5,0.7050322890281677,1.3331160619856064e-9,0.2949485182762146
155,10.858847618103027,1,anomaly type 1,2.0341749404906295e-5,0.7100957632064819,1.394979354252257e-9,0.28988391160964966
156,10.802835464477539,1,anomaly type 1,2.1506373741431162e-5,0.7149204611778259,1.46049372595769e-9,0.28505805134773254
157,10.747160911560059,1,anomaly type 1,2.273040263389703e-5,0.7196657061576843,1.5285608334636436e-9,0.2803114950656891
158,10.69180679321289,1,anomaly type 1,2.4021996068768203e-5,0.724232017993927,1.6002510427881589e-9,0.27574393153190613
159,10.636540412902832,1,anomaly type 1,2.5322442525066435e-5,0.7287139296531677,1.6720488327237604e-9,0.2712607681751251
160,10.583819389343262,1,anomaly type 1,2.659242454683408e-5,0.7325024604797363,1.7365101578903364e-9,0.26747092604637146
161,10.534884452819824,1,anomaly type 1,2.7918807973037474e-5,0.7362385392189026,1.8032733084538677e-9,0.26373347640037537
162,10.486209869384766,1,anomaly type 1,2.9308719604159705e-5,0.7398807406425476,1.8730104134334624e-9,0.26009002327919006
163,10.437625885009766,1,anomaly type 1,3.0766790587222204e-5,0.7434868216514587,1.9460857370035e-9,0.25648239254951477
164,10.389074325561523,1,anomaly type 1,3.227226625313051e-5,0.7469072341918945,2.0217896246066402e-9,0.2530604600906372
165,10.341301918029785,1,anomaly type 1,3.383745934115723e-5,0.7502602934837341,2.099869611527083e-9,0.24970592558383942
166,10.29394245147705,1,anomaly type 1,3.548074164427817e-5,0.753525972366333,2.1822577078722816e-9,0.2464386224746704
167,10.246520042419434,1,anomaly type 1,3.718960942933336e-5,0.7566521167755127,2.267521725940469e-9,0.24331070482730865
168,10.199481010437012,1,anomaly type 1,3.89909946534317e-5,0.759696900844574,2.3571367080421624e-9,0.24026411771774292
169,10.152179718017578,1,anomaly type 1,4.087174602318555e-5,0.7626402378082275,2.450699421174818e-9,0.23731885850429535
170,10.105071067810059,1,anomaly type 1,4.282528243493289e-5,0.7655328512191772,2.546346022924695e-9,0.23442433774471283
171,10.058382034301758,1,anomaly type 1,4.489843195187859e-5,0.7683023810386658,2.649707342428087e-9,0.23165270686149597
172,10.011107444763184,1,anomaly type 1,4.703829108620994e-5,0.7710554003715515,2.7538638036617158e-9,0.2288975715637207
173,9.96454906463623,1,anomaly type 1,4.927610279992223e-5,0.7737212181091309,2.863021819621281e-9,0.22622953355312347
174,9.918071746826172,1,anomaly type 1,5.1610724767670035e-5,0.7763271927833557,2.9770028664444226e-9,0.22362112998962402
175,9.871781349182129,1,anomaly type 1,5.404516923590563e-5,0.7789099216461182,3.095099287975245e-9,0.22103604674339294
176,9.825690269470215,1,anomaly type 1,5.654275810229592e-5,0.7814123630523682,3.21656368207357e-9,0.21853110194206238
177,9.780513763427734,1,anomaly type 1,5.9139398217666894e-5,0.7839040756225586,3.339630127996429e-9,0.21603669226169586
178,9.735612869262695,1,anomaly type 1,6.181161006679758e-5,0.7863319516181946,3.4658387271235824e-9,0.21360626816749573
179,9.69141960144043,1,anomaly type 1,6.45787877147086e-5,0.7886685132980347,3.592897090953784e-9,0.2112668752670288
180,9.647624969482422,1,anomaly type 1,6.7496883275453e-5,0.7909772992134094,3.7293554910888815e-9,0.20895515382289886
181,9.603428840637207,1,anomaly type 1,7.053976878523827e-5,0.7932301759719849,3.868696918374326e-9,0.20669932663440704
182,9.559333801269531,1,anomaly type 1,7.373119296971709e-5,0.7954298257827759,4.016107002513536e-9,0.2044963240623474
183,9.515084266662598,1,anomaly type 1,7.704972813371569e-5,0.7976172566413879,4.1670342731947585e-9,0.20230567455291748
184,9.471059799194336,1,anomaly type 1,8.048855670494959e-5,0.7997095584869385,4.321421442909923e-9,0.20020996034145355
185,9.427395820617676,1,anomaly type 1,8.40760039864108e-5,0.8017250299453735,4.484642879276635e-9,0.198190838098526
186,9.3837890625,1,anomaly type 1,8.780825010035187e-5,0.8038397431373596,4.6533581432584015e-9,0.196072518825531
187,9.340354919433594,1,anomaly type 1,9.169664554065093e-5,0.805909276008606,4.827039212784712e-9,0.19399911165237427
188,9.297024726867676,1,anomaly type 1,9.571735427016392e-5,0.8079227209091187,5.005064807050985e-9,0.19198155403137207
189,9.254111289978027,1,anomaly type 1,9.986692748498172e-5,0.8101512789726257,5.1877466766825364e-9,0.18974879384040833
190,9.211671829223633,1,anomaly type 1,0.00010410572576802224,0.8116481900215149,5.375666134455059e-9,0.18824775516986847
191,9.170104026794434,1,anomaly type 1,0.0001084871037164703,0.8130937814712524,5.568483008033809e-9,0.18679775297641754
192,9.12887954711914,1,anomaly type 1,0.00011303569044684991,0.8145539164543152,5.767144983792605e-9,0.1853330135345459
193,9.087806701660156,1,anomaly type 1,0.0001177885860670358,0.8159615993499756,5.976080519332072e-9,0.18392063677310944
194,9.046619415283203,1,anomaly type 1,0.0001226731255883351,0.8173967599868774,6.189363244146762e-9,0.18248051404953003
195,9.005987167358398,1,anomaly type 1,0.00012774077185895294,0.818787157535553,6.411355002455821e-9,0.18108507990837097
196,8.965507507324219,1,anomaly type 1,0.0001329822844127193,0.8201588988304138,6.6408207821666565e-9,0.17970819771289825
197,8.925294876098633,1,anomaly type 1,0.00013839572784490883,0.8215134739875793,6.875858993282691e-9,0.1783481240272522
198,8.885393142700195,1,anomaly type 1,0.0001440568157704547,0.8228834271430969,7.1192070016934395e-9,0.17697246372699738
199,8.84530258178711,1,anomaly type 1,0.0001499202335253358,0.8241931200027466,7.371141474976639e-9,0.1756569892168045
200,8.805407524108887,1,anomaly type 1,0.00015612108109053224,0.8255077004432678,7.639605392739668e-9,0.17433616518974304
201,8.764878273010254,1,anomaly type 1,0.0001624770520720631,0.8268008232116699,7.91081333773036e-9,0.17303676903247833
202,8.724973678588867,1,anomaly type 1,0.00016905978554859757,0.8280689120292664,8.187117650493292e-9,0.17176198959350586
203,8.685257911682129,1,anomaly type 1,0.0001759656151989475,0.8293341398239136,8.481626068146397e-9,0.1704898625612259
204,8.645221710205078,1,anomaly type 1,0.00018311392341274768,0.8306007385253906,8.783086258290496e-9,0.16921620070934296
205,8.605401992797852,1,anomaly type 1,0.00019049578986596316,0.8318352699279785,9.09412634086948e-9,0.16797421872615814
206,8.56588077545166,1,anomaly type 1,0.00019821767637040466,0.8330800533294678,9.42019262595295e-9,0.16672170162200928
207,8.526144981384277,1,anomaly type 1,0.00020605704048648477,0.8342840671539307,9.74104974460488e-9,0.16550986468791962
208,8.487357139587402,1,anomaly type 1,0.00021430062770377845,0.8354889154434204,1.008459005191753e-8,0.16429676115512848
209,8.44813060760498,1,anomaly type 1,0.00022280080884229392,0.836654543876648,1.043625008634308e-8,0.16312260925769806
210,8.409232139587402,1,anomaly type 1,0.00023160112323239446,0.8378188014030457,1.079924949465294e-8,0.16194961965084076
211,8.37049388885498,1,anomaly type 1,0.00024067991762422025,0.838942289352417,1.1179618120138457e-8,0.16081704199314117
212,8.332042694091797,1,anomaly type 1,0.0002500444825273007,0.8401738405227661,1.1564369017946774e-8,0.15957608819007874
213,8.293871879577637,1,anomaly type 1,0.0002597231650725007,0.8413631916046143,1.1962308477109218e-8,0.1583770513534546
214,8.25589370727539,1,anomaly type 1,0.0002697256568353623,0.8425552248954773,1.2370461099919794e-8,0.15717504918575287
215,8.21810531616211,1,anomaly type 1,0.00027999532176181674,0.8437772393226624,1.2788579084599405e-8,0.15594272315502167
216,8.180737495422363,1,anomaly type 1,0.0002906144945882261,0.8449577689170837,1.3223001360529452e-8,0.15475167334079742
217,8.143512725830078,1,anomaly type 1,0.0003016877162735909,0.8461453318595886,1.3676181076505145e-8,0.15355291962623596
218,8.106118202209473,1,anomaly type 1,0.0003134225553367287,0.8472265601158142,1.4134782233554688e-8,0.15246006846427917
219,8.067957878112793,1,anomaly type 1,0.00032660350552760065,0.8487421870231628,1.4502721690234921e-8,0.1509312391281128
220,8.026763916015625,1,anomaly type 1,0.0003404383023735136,0.8502188920974731,1.4884422583349988e-8,0.1494407206773758
221,7.985276699066162,1,anomaly type 1,0.0003548850363586098,0.8516786694526672,1.5285962717825896e-8,0.14796653389930725
222,7.943716526031494,1,anomaly type 1,0.00036989268846809864,0.8531085848808289,1.569142327184636e-8,0.14652153849601746
223,7.902297496795654,1,anomaly type 1,0.0003853606467600912,0.8544982671737671,1.6104532818417283e-8,0.1451164036989212
224,7.861330986022949,1,anomaly type 1,0.0004015960148535669,0.8558942079544067,1.6539914327040606e-8,0.14370417594909668
225,7.820064067840576,1,anomaly type 1,0.0004183934652246535,0.8572629690170288,1.6977576677845718e-8,0.14231863617897034
