Epoch,Loss,PredLabelIndex,PredLabelName,Prob_NoAnomaly,Prob_AnomalyType1,Prob_AnomalyType2,Prob_AnomalyType3
1,19.977115631103516,3,anomaly type 3,3.2064468857839756e-9,0.16828565299510956,0.005432733800262213,0.8262816667556763
2,19.558101654052734,3,anomaly type 3,4.846164802785324e-9,0.16822682321071625,0.005408470053225756,0.8263646960258484
3,19.145078659057617,3,anomaly type 3,7.163244664099011e-9,0.1712694764137268,0.005411949008703232,0.823318600654602
4,18.754302978515625,3,anomaly type 3,1.0391888238814317e-8,0.1754593551158905,0.005441947374492884,0.819098711013794
5,18.382240295410156,3,anomaly type 3,1.490218792810083e-8,0.18027973175048828,0.005505251698195934,0.8142150044441223
6,18.021757125854492,3,anomaly type 3,2.1225528001878047e-8,0.18492865562438965,0.005565530154854059,0.8095057606697083
7,17.668060302734375,3,anomaly type 3,2.9784814614686184e-8,0.18926851451396942,0.005620867013931274,0.8051106333732605
8,17.329267501831055,3,anomaly type 3,4.115431195828023e-8,0.19337792694568634,0.005703364964574575,0.800918698310852
9,17.005937576293945,3,anomaly type 3,5.649273049357362e-8,0.19847145676612854,0.005787466187030077,0.7957410216331482
10,16.68915367126465,3,anomaly type 3,7.594599793492307e-8,0.20766770839691162,0.00589734734967351,0.7864348292350769
11,16.39324378967285,3,anomaly type 3,1.0105670611437745e-7,0.21832676231861115,0.005994491279125214,0.7756786942481995
12,16.10758399963379,3,anomaly type 3,1.3378539165387338e-7,0.22909103333950043,0.0060873315669596195,0.764821469783783
13,15.82702922821045,3,anomaly type 3,1.7295467102940165e-7,0.24054017663002014,0.006205073557794094,0.7532545924186707
14,15.570236206054688,3,anomaly type 3,2.1892257962008443e-7,0.2521631121635437,0.006324286572635174,0.7415123581886292
15,15.334547996520996,3,anomaly type 3,2.7665669222187717e-7,0.2642385959625244,0.006463645026087761,0.729297399520874
16,15.100488662719727,3,anomaly type 3,3.496037663808238e-7,0.2761007249355316,0.006653583142906427,0.7172453999519348
17,14.86646556854248,3,anomaly type 3,4.4385012643033406e-7,0.28900042176246643,0.0068083154037594795,0.7041907906532288
18,14.627779006958008,3,anomaly type 3,5.795708375444519e-7,0.3049050271511078,0.006900481414049864,0.6881939172744751
19,14.360978126525879,3,anomaly type 3,7.506113774979895e-7,0.32052183151245117,0.006984538398683071,0.6724929213523865
20,14.102377891540527,3,anomaly type 3,9.578188837622292e-7,0.33612942695617676,0.007094079162925482,0.6567755341529846
21,13.858607292175293,3,anomaly type 3,1.2167871545898379e-6,0.3515123724937439,0.007192741148173809,0.6412936449050903
22,13.61929702758789,3,anomaly type 3,1.5382051969936583e-6,0.36678576469421387,0.0072829811833798885,0.6259296536445618
23,13.384894371032715,3,anomaly type 3,1.9153105768054957e-6,0.3809353709220886,0.007448663469403982,0.6116140484809875
24,13.165630340576172,3,anomaly type 3,2.380962769166217e-6,0.39488935470581055,0.007611306384205818,0.5974969267845154
25,12.948005676269531,3,anomaly type 3,2.949704139609821e-6,0.40835514664649963,0.007768305484205484,0.5838736295700073
26,12.733805656433105,3,anomaly type 3,3.6460526189330267e-6,0.4217548966407776,0.007912554778158665,0.5703288912773132
27,12.521865844726562,3,anomaly type 3,4.478279606701108e-6,0.43472957611083984,0.008064364083111286,0.5572015643119812
28,12.316271781921387,3,anomaly type 3,5.454842721519526e-6,0.4469747245311737,0.008243785239756107,0.5447760224342346
29,12.119007110595703,3,anomaly type 3,6.611583103222074e-6,0.45879003405570984,0.00841312762349844,0.5327902436256409
30,11.926687240600586,3,anomaly type 3,7.983659088495187e-6,0.47021955251693726,0.00857479963451624,0.5211976170539856
31,11.738113403320312,3,anomaly type 3,9.608434993424453e-6,0.48105913400650024,0.008732413873076439,0.5101987719535828
